track_id,song_id,artist_id,artist_name,song_title,genre,top1_genre_dot,top2_genre_dot,top3_genre_dot,top1_genre_cov,top2_genre_cov,top3_genre_cov,top1_genre_corr,top2_genre_corr,top3_genre_corr,top1_genre_cosine,top2_genre_cosine,top3_genre_cosine
TRIGDUK128E0784045,SOFXFJC12A6310E2F1,ARZ5H0P1187B98A1DD,Snoop Dogg,Bang Out,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop
TRNVKOI128E0799173,SOIYRHZ12A67AD8126,ARZ5H0P1187B98A1DD,Snoop Dogg,Snoopafella (Edited),hip hop,hip hop,r&b/soul,hip hop,hip hop,hip hop,folk,folk,folk,hip hop,hip hop,hip hop,folk
TRLVRJP128F93519FB,SOOENST12AC9E1344B,ARZYMH91187B99CEFC,Atmosphere,Hair,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,reggae,pop,r&b/soul,pop,r&b/soul,r&b/soul
TRBZXAC12903CBB0CE,SOHAYPC12A6D4FB7A7,ARZYMH91187B99CEFC,Atmosphere,Happymess,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,punk,punk,electronic,pop,r&b/soul,punk,hip hop
TRUNSXQ128E078B97D,SOALPQQ12A6701F302,ARN0YZ71187B9BA57B,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,blues,r&b/soul,reggae,r&b/soul,reggae,blues
TRFUJLG128F4255312,SOELKTY12A8C135CCC,ARN0YZ71187B9BA57B,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,r&b/soul,hip hop,reggae,blues,reggae,reggae,reggae,rock,blues,reggae,blues,rock
TRQPMHA128E078B979,SOSHDEL12A6701F300,ARN0YZ71187B9BA57B,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,blues,r&b/soul,folk,folk,blues,pop,folk,pop,rock,folk,pop,rock
TRZPSAF128F9349767,SOLOQYJ12AB0188A53,AR20CFC1187B98A25D,Ray Charles,Kiss me baby,jazz,hip hop,hip hop,r&b/soul,blues,blues,r&b/soul,r&b/soul,blues,blues,r&b/soul,blues,blues
TRAEPAC12903CE5DC8,SOELRRQ12AB0188C34,AR20CFC1187B98A25D,Ray Charles,Let's Go,jazz,hip hop,r&b/soul,hip hop,pop,r&b/soul,r&b/soul,jazz,r&b/soul,reggae,jazz,r&b/soul,pop
TRMJMVW12903CD44F4,SOZKIGX12D021902C2,AR20CFC1187B98A25D,Ray Charles,Moon Over Miami,jazz,hip hop,jazz,hip hop,jazz,hip hop,jazz,jazz,jazz,electronic,jazz,jazz,jazz
TRBXTYM128F930793B,SOAAYTO12D021B0A4B,AREIN101187FB5A5FA,Nat King Cole,Hit That Jive Jack,jazz,hip hop,hip hop,hip hop,blues,r&b/soul,hip hop,r&b/soul,blues,blues,r&b/soul,r&b/soul,blues
TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,r&b/soul,country,reggae,country,r&b/soul,reggae,country,folk,pop,country,folk,pop
TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,hip hop,r&b/soul,metal,pop,pop,hip hop,pop,r&b/soul,pop,pop,r&b/soul,pop
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,r&b/soul,hip hop,hip hop,pop,pop,r&b/soul,blues,jazz,r&b/soul,blues,jazz,r&b/soul
TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,hip hop,hip hop,r&b/soul,punk,hip hop,folk,r&b/soul,metal,pop,r&b/soul,metal,jazz
TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,hip hop,electronic,electronic,reggae,electronic,pop,electronic,blues,country,electronic,country,r&b/soul
TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,folk,r&b/soul,hip hop,folk,country,electronic,folk,country,punk,folk,country,folk
TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,r&b/soul,hip hop,hip hop,electronic,hip hop,hip hop,electronic,pop,rock,electronic,rock,blues
TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,electronic,r&b/soul,r&b/soul,r&b/soul,r&b/soul
TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,hip hop,punk,r&b/soul,punk,r&b/soul,country,punk,metal,country,punk,metal,country
TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,hip hop,r&b/soul,metal,electronic,country,classical,country,jazz,jazz,country,jazz,jazz
TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,hip hop,r&b/soul,metal,classical,hip hop,reggae,classical,blues,punk,classical,blues,hip hop
TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,pop,electronic,country,pop,r&b/soul,r&b/soul,electronic,electronic,jazz,electronic,jazz,electronic
TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,hip hop,hip hop,hip hop,hip hop,r&b/soul,punk,blues,hip hop,punk,blues,hip hop,hip hop
TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,hip hop,r&b/soul,r&b/soul,r&b/soul,blues,folk,blues,blues,r&b/soul,blues,blues,r&b/soul
TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,hip hop,electronic,hip hop,r&b/soul,reggae,electronic,punk,r&b/soul,rock,punk,r&b/soul,blues
TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,hip hop,r&b/soul,reggae,reggae,r&b/soul,hip hop,punk,reggae,blues,punk,reggae,latin
TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,r&b/soul,r&b/soul,r&b/soul,blues,r&b/soul,r&b/soul,blues
TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,r&b/soul,hip hop,hip hop,punk,hip hop,jazz,blues,folk,blues,blues,folk,blues
TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,hip hop,hip hop,r&b/soul,hip hop,pop,folk,jazz,pop,hip hop,hip hop,pop,jazz
TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,r&b/soul,hip hop,electronic,r&b/soul,reggae,electronic,jazz,reggae,punk,jazz,reggae,jazz
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,r&b/soul,hip hop,hip hop,pop,hip hop,r&b/soul,jazz,jazz,country,jazz,jazz,country
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,reggae,hip hop,hip hop,reggae,hip hop,hip hop,pop,pop,pop,pop,pop,pop
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,hip hop,jazz,r&b/soul,hip hop,jazz,punk,hip hop,punk,jazz,hip hop,punk,jazz
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,r&b/soul,hip hop,folk,r&b/soul,blues,folk,blues,punk,rock,blues,punk,punk
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,r&b/soul,hip hop,punk,punk,punk,pop,rock,reggae,punk,rock,reggae,punk
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,r&b/soul,pop,r&b/soul,r&b/soul,pop,r&b/soul,r&b/soul,r&b/soul,jazz,r&b/soul,r&b/soul,jazz
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,pop,hip hop,r&b/soul,pop,hip hop,r&b/soul,pop,blues,r&b/soul,pop,r&b/soul,jazz
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,r&b/soul,hip hop,hip hop,country,hip hop,r&b/soul,jazz,country,electronic,country,jazz,electronic
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,hip hop,country,r&b/soul,hip hop,country,hip hop
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,r&b/soul,hip hop,hip hop,pop,r&b/soul,electronic,electronic,r&b/soul,pop,electronic,r&b/soul,country
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul,blues,classical,r&b/soul,r&b/soul,classical,r&b/soul,r&b/soul
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,r&b/soul,hip hop,pop,pop,r&b/soul,classical,classical,rock,reggae,classical,rock,reggae
TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,folk,hip hop,classical,folk,hip hop,folk,classical,reggae,rock,classical,reggae,rock
TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,pop,latin,latin,pop,latin
TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,hip hop,hip hop,hip hop,hip hop,hip hop,pop,latin,classical,latin,latin,classical,latin
TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,folk,latin,hip hop,folk,latin
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,hip hop,reggae,hip hop,hip hop,reggae,hip hop,blues,latin,reggae,blues,latin,reggae
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,hip hop,pop,reggae,hip hop,pop,latin,latin,latin,latin,latin,latin,latin
TRAQEOP12903CA65E2,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,Tú,latin,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,latin,pop,latin,latin,pop,pop
TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,latin,hip hop,hip hop,latin,hip hop,hip hop,latin,latin,classical,latin,latin,classical,latin
TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,pop,latin,latin,pop,latin,latin
TREGBAS128F145EC8B,SOERVFF12A6D4F790F,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Al Despertar,latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRXQFEE128F145EC9A,SOJXCPV12A6D4F791D,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Alguien Como Tú,latin,latin,hip hop,hip hop,latin,hip hop,hip hop,latin,metal,hip hop,latin,metal,hip hop
TRZGBAF128F145ECA8,SOFAZCL12A58A79B38,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Inalcanzable,latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Lloro Por Ti,latin,hip hop,reggae,latin,hip hop,reggae,latin,latin,electronic,latin,electronic,latin,latin
TRDEKRZ128E0791C7A,SOCPKAV12A670214EC,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Mamacita,latin,hip hop,hip hop,latin,hip hop,hip hop,latin,pop,latin,latin,pop,latin,latin
TRFFSMS128F428BC88,SOEMVNF12A8C13C53A,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Miss You,latin,r&b/soul,hip hop,r&b/soul,blues,jazz,r&b/soul,r&b/soul,blues,country,r&b/soul,blues,country
TRUPWID128F4215874,SOPTXAZ12AF729F789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Para De Jugar,latin,hip hop,hip hop,reggae,reggae,hip hop,hip hop,latin,latin,latin,latin,latin,latin
TRIIBVP128E0792750,SOWFIVV12A6701FFBF,ARDCFNZ1187FB3DDB0,Enrique Iglesias,She Be The One,latin,hip hop,hip hop,electronic,electronic,hip hop,hip hop,rock,punk,electronic,rock,electronic,pop
TRQMXBD128F145ECA2,SONBQQE12A6D4F7922,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Trapecista,latin,hip hop,hip hop,reggae,hip hop,hip hop,latin,latin,latin,latin,latin,latin,latin
TREGRRQ128F145EC8D,SOMRUDM12A6D4F7911,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Tu Vacio,latin,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,latin,latin,latin,latin,latin,latin
TRLILBA128F42158A3,SOPPWVJ12A6D4F7915,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Volveré,latin,hip hop,hip hop,latin,hip hop,hip hop,latin,latin,latin,reggae,latin,reggae,latin
TRBFJPO128F4295BE3,SOZOEJC12CF5CFAD99,AR6PJ8R1187FB5AD70,Shakira,Estoy Aquí,latin,pop,reggae,hip hop,pop,reggae,hip hop,pop,latin,rock,pop,latin,rock
TRCLERB12903CBBC8D,SODKNST12D02193AD7,ARB054P1187B9AD32E,Santana,Life Is Anew,latin,r&b/soul,hip hop,metal,r&b/soul,r&b/soul,hip hop,jazz,r&b/soul,country,jazz,r&b/soul,country
TRNXCMJ128F4295BC6,SOCYFSR12AB018C4AF,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,latin,hip hop,reggae,hip hop,hip hop,reggae,hip hop,pop,folk,latin,pop,folk,latin
TRNXJGR128F93044E7,SOUGMXP12AB017C76C,AR6PJ8R1187FB5AD70,Shakira,Octavo Día,latin,hip hop,hip hop,reggae,hip hop,hip hop,latin,latin,latin,hip hop,latin,latin,hip hop
TRJHDIB128F92E5849,SOVJQJJ12A8C1448E7,AR6PJ8R1187FB5AD70,Shakira,Te Necesito,latin,hip hop,reggae,hip hop,hip hop,reggae,hip hop,latin,pop,latin,latin,pop,folk
TRYQVKS128F4259A11,SOXVXZS12AF72ABF9F,ARB054P1187B9AD32E,Santana,Evil Ways,latin,hip hop,r&b/soul,pop,blues,pop,r&b/soul,punk,r&b/soul,blues,punk,r&b/soul,blues
TRSOTQI128E0789132,SOURGXB12A6701F9E5,ARJW1SP1187FB4CA51,Pink Martini,Anna (el negro zumbon),latin,hip hop,hip hop,latin,hip hop,latin,reggae,latin,latin,pop,latin,pop,latin
TRZHOUV128F9316269,SOIYPYO12AB017C8BE,ARJW1SP1187FB4CA51,Chavela Vargas,Piensa en mi,latin,hip hop,latin,latin,hip hop,latin,latin,latin,latin,latin,latin,latin,latin
TRPXMGA128F42A98BA,SOGHCII12D021B3225,ARB054P1187B9AD32E,Santana,Esperando,latin,hip hop,latin,reggae,latin,latin,latin,latin,latin,latin,latin,latin,latin
TRBYMWR128F425DD8E,SOMNTDT12A8AE47628,AR65K7A1187FB4DAA4,Beyoncé,Beautiful Liar (Bello Embustero),latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,hip hop,latin,pop,hip hop,latin,pop
TRPAZDJ128F42881A1,SOGAFMO12D02199AD2,ARYN2M61187B995BD6,Juanes,Rosario Tijeras,latin,hip hop,latin,hip hop,latin,hip hop,latin,latin,reggae,latin,latin,reggae,latin
TRHZGZO128F9341C4A,SOAUETF12D02199708,ARLUF1T1187FB3603B,Ricardo Arjona,Animal Nocturno,latin,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,latin,latin,latin,latin,latin,latin
TRDFNLR12903CB0FE4,SOFDJSB12AB0183B5B,ARGN0KR1187B991A99,Camila,Alejate De Mi,latin,hip hop,reggae,hip hop,hip hop,reggae,hip hop,classical,latin,hip hop,classical,latin,hip hop
TROBWIG12903CB0FD7,SODWRNB12AB0183B3B,ARGN0KR1187B991A99,Camila,Entre Tus Alas,latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRDWUTF12903CA9249,SODRAIV12A8C1430AB,ARGN0KR1187B991A99,Camila,Me Basto,latin,hip hop,hip hop,reggae,hip hop,hip hop,reggae,latin,pop,latin,latin,pop,latin
TRCRNBS128F9347F55,SOTOLCQ12AF729AC84,ARGN0KR1187B991A99,Camila,Va Para Ti,latin,hip hop,latin,hip hop,hip hop,latin,hip hop,electronic,latin,latin,electronic,latin,latin
TRDYKYQ12903CAD2B8,SOCDZHG12A58A81315,AR81DGA1187B9A0A43,Reik,Fui,latin,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,latin,classical,latin,latin,latin,classical
TRAYQRI12903CAD2A1,SOFPPPB12AB018BB18,AR81DGA1187B9A0A43,Reik,Ilusionado,latin,reggae,hip hop,hip hop,reggae,hip hop,hip hop,hip hop,latin,reggae,hip hop,latin,reggae
TRGFMTT12903CAD2A2,SOIKGCB12AF72A11C6,AR81DGA1187B9A0A43,Reik,Piel De Ciudad,latin,hip hop,latin,reggae,hip hop,latin,reggae,latin,pop,latin,latin,pop,latin
TRJXNZL128F92E54EE,SOQUZCC12A8C140463,AR81DGA1187B9A0A43,Reik,Quedate,latin,hip hop,hip hop,hip hop,hip hop,hip hop,reggae,latin,latin,latin,latin,latin,latin
TRDOVAF128F93112F7,SOLRFDT12AB0183B0D,ARU3BQ91187FB5A3D6,Animal Collective,Brother Sport,latin,hip hop,hip hop,r&b/soul,hip hop,jazz,hip hop,electronic,electronic,country,electronic,electronic,country
TRVPMSA128F9331D03,SOJQZHG12AB0185EAB,ART5MUE1187B98C961,Metallica,The Prince,metal,hip hop,metal,hip hop,punk,r&b/soul,hip hop,classical,classical,punk,classical,classical,punk
TRPCZPE12903CAF5BD,SOAVPPJ12A8C13EFBC,ARC9CR51187FB51A13,Avenged Sevenfold,Second Heartbeat,metal,metal,hip hop,hip hop,metal,hip hop,metal,blues,metal,punk,metal,punk,country
TRNUDHG12903CAF56B,SOLFXQT12A8C13E06C,ARC9CR51187FB51A13,Avenged Sevenfold,To End The Rapture,metal,metal,classical,electronic,classical,pop,metal,jazz,classical,metal,jazz,classical,metal
TRJAABI12903CF759F,SOKACRK12AC90759DA,ARJ94571187B98C352,blessthefall,Witness,metal,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,electronic,electronic,r&b/soul,r&b/soul,electronic,jazz
TRREMAP128F42983BD,SOWEDJU12D02198FF6,ARU6HMT1187FB38801,HIM,Heartache Every Moment,metal,country,electronic,r&b/soul,country,blues,r&b/soul,country,classical,metal,country,classical,metal
TRFRDZW128F429C337,SOAVNID12A8C13B197,ARU6HMT1187FB38801,HIM,Sigillum Diaboli,metal,hip hop,hip hop,r&b/soul,hip hop,electronic,folk,pop,jazz,blues,pop,jazz,blues
TRHVUCJ128F934B68C,SOPDMDM12A8C132ABD,ARWMY7E1187B9B7049,As I Lay Dying,Refined By Your Embrace,metal,pop,country,hip hop,country,pop,r&b/soul,country,pop,metal,country,pop,metal
TRIBZVH128F934B68D,SOWJVZY12A8C132AC2,ARWMY7E1187B9B7049,As I Lay Dying,The Innocence Spilled,metal,hip hop,hip hop,hip hop,hip hop,rock,metal,hip hop,metal,country,hip hop,metal,rock
TRZOLOQ128F428FA00,SOHEPVU12A8C13A03D,ARMGBBW1187FB4A7A0,August Burns Red,An American Dream,metal,hip hop,hip hop,r&b/soul,hip hop,hip hop,metal,punk,punk,punk,punk,punk,punk
TRFQWAQ128F14B084D,SOLXNXB12A6D4FBCDA,ARPFK3E1187B9A43BF,Underoath,The Changing Of Times,metal,r&b/soul,hip hop,electronic,pop,r&b/soul,r&b/soul,electronic,folk,pop,electronic,r&b/soul,pop
TRLKWJA128F92E154E,SOFDWFR12A58A77D46,ARLHB6B1187B9B1B14,Haste The Day,Autumn,metal,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,folk,reggae,metal,folk,reggae,metal
TRNQSWR128EF34375F,SOWHMAY12A67ADD2E3,ARLHB6B1187B9B1B14,Haste The Day,Chorus Of Angels,metal,r&b/soul,r&b/soul,hip hop,classical,r&b/soul,electronic,classical,electronic,country,classical,r&b/soul,country
TRGQLSE128F93257D8,SOUZNST12A58A7EF1D,ARQETJY1187FB3FE74,Demon Hunter,Follow The Wolves,metal,country,metal,punk,country,metal,punk,country,metal,blues,country,metal,electronic
TRCAWAA128F93257D1,SOCLOSW12AB0187E07,ARQETJY1187FB3FE74,Demon Hunter,I Am You,metal,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,metal,metal,hip hop,metal,metal,hip hop,metal
TRWPRIF128EF34B8F8,SOXZKPU12AF72AAB3B,ARQETJY1187FB3FE74,Demon Hunter,The Science Of Lies,metal,r&b/soul,hip hop,hip hop,hip hop,hip hop,metal,electronic,folk,metal,folk,electronic,metal
TRKLLYD128F4273FF4,SOHRFIP12A8C12FFD1,AR8DTVF1187B9AA292,Ozzy Osbourne,Slow Down,metal,hip hop,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,electronic,metal,jazz,metal,electronic,jazz
TRQJQNX128F4266704,SOEVNLW12A8C13401E,AR8DTVF1187B9AA292,Ozzy Osbourne,Steal Away (The Night),metal,jazz,hip hop,blues,jazz,blues,rock,country,jazz,blues,country,jazz,classical
TRYIKZR128E0783C64,SOBEOHW12AF72A5BFC,AR98JLC1187B9ADE23,Megadeth,Black Curtains (2004 Digital Remaster),metal,hip hop,hip hop,hip hop,folk,punk,metal,folk,punk,metal,folk,punk,metal
TRIOZOZ128F92FA0C2,SOVOXQN12A3F1EC5FA,AR98JLC1187B9ADE23,Megadeth,Die Dead Enough,metal,hip hop,hip hop,electronic,hip hop,electronic,electronic,metal,electronic,folk,metal,electronic,folk
TRUHHWN128F93045BA,SOKAEJQ12AB0181294,ARVSQHB1187B992FF0,Drowning Pool,Bodies,metal,hip hop,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,punk,rock,r&b/soul,r&b/soul,rock,hip hop
TRJHNLI128F934B2CA,SONCWXR12D021B1283,AR5Z3L01187B99C5A9,Cannibal Corpse,Rotting Head,metal,hip hop,hip hop,electronic,blues,jazz,hip hop,metal,punk,punk,metal,punk,blues
TRQGFHN128F428643E,SOVKLCX12A8C13860D,AR0KBXO1187B996460,Slipknot,Gehenna,metal,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,r&b/soul,punk,punk,r&b/soul,punk,punk
TRHCDHI128F92C4B9B,SOOHRVS12AF729C881,AR0KBXO1187B996460,Slipknot,[sic] [Explicit],metal,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,punk,metal,hip hop,hip hop,hip hop,punk
TRVHKNP128F429DDCE,SOENNBZ12A58A7B5A7,ARK9TRQ1187B99C095,Nine Inch Nails,Gunshots by Computer,metal,r&b/soul,hip hop,r&b/soul,r&b/soul,hip hop,pop,pop,r&b/soul,punk,pop,r&b/soul,country
TREFLCZ128F4236589,SOJKLWM12A81C23BBC,ARDQ9AP1187B9BA3F6,Killswitch Engage,Hope Is... (Album Version),metal,r&b/soul,r&b/soul,country,r&b/soul,r&b/soul,country,electronic,country,r&b/soul,electronic,country,r&b/soul
TRQFRJG128F4260199,SOVJLIF12A8C137957,ARHXK5N1187B98F942,Opeth,The Moor,metal,hip hop,r&b/soul,hip hop,electronic,electronic,blues,punk,electronic,country,punk,electronic,country
TRMFSTL128F427B6C1,SOIXQXH12A8C135FC8,ARMOHN71187FB3959F,Atreyu,This Flesh A Tomb (Instrumental Version),metal,hip hop,r&b/soul,hip hop,pop,hip hop,electronic,pop,pop,pop,pop,pop,r&b/soul
TRALERK12903CDCAFD,SOZABYO12A8C143546,ARWMFZH11C8A4219E0,For Today,A Higher Standard,metal,hip hop,hip hop,pop,hip hop,pop,jazz,folk,metal,punk,hip hop,folk,punk
TRDIJKP12903CDCAF4,SOATHYW12A8C143527,ARWMFZH11C8A4219E0,For Today,Redemption,metal,r&b/soul,hip hop,folk,folk,hip hop,reggae,r&b/soul,metal,electronic,metal,r&b/soul,electronic
TRZQYIJ128F92E7F49,SOYPYRU12AB017F852,ARVJR1N1187FB4144A,Lamb Of God,We Die Alone (Bonus Track),metal,metal,hip hop,metal,metal,electronic,metal,rock,metal,metal,metal,metal,rock
TRMYVVL128F92E865E,SODLQJO12A8C139576,ARWIA8D1187B990A0C,STRATOVARIUS,Elements,metal,metal,folk,jazz,metal,metal,r&b/soul,classical,metal,reggae,metal,reggae,classical
TRIKFKO128F426A6FC,SORDWWC12A8C13AA28,ARWIA8D1187B990A0C,STRATOVARIUS,Know The Difference,metal,r&b/soul,electronic,hip hop,electronic,jazz,r&b/soul,jazz,r&b/soul,r&b/soul,jazz,r&b/soul,r&b/soul
TRJAFPP128F426AB25,SOXHFBO12A8C13132A,AR9C8IE1187B9ACC99,System of a Down,Peephole,metal,blues,rock,folk,blues,rock,rock,rock,blues,rock,rock,blues,rock
TRYMCCD128F421CD27,SOPTZIL12A6D4FD7AC,ARR057Y1187B9A16E7,Children Of Bodom,Hellhounds on My Trail,metal,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,metal,metal,r&b/soul,reggae,hip hop,r&b/soul,r&b/soul
TRVIFKS128F426813A,SOKVYHH12A81C22CC4,ARR057Y1187B9A16E7,Children Of Bodom,No Commands,metal,r&b/soul,hip hop,electronic,electronic,pop,r&b/soul,pop,pop,electronic,pop,pop,electronic
